poemId	authorKo	titleKo	asset	exists	sourcePolicyId	sourceUrl	copyrightStatus	usageClass	publicDisplayAllowedNow	commercialAllowedNow	requiresPermissionForCommercial	mustReplaceBeforeCommercial	replacementPriority	attributionRequired	recordCommercialReady	blockingAssets	replacementRequired
KHS-CHOE-W1-0018	최치원	贈雲門蘭若智光上人	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0018	최치원	贈雲門蘭若智光上人	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0018	최치원	贈雲門蘭若智光上人	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0018	최치원	贈雲門蘭若智光上人	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0018	최치원	贈雲門蘭若智光上人	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0019	최치원	題雲峰寺	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0019	최치원	題雲峰寺	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0019	최치원	題雲峰寺	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0019	최치원	題雲峰寺	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0019	최치원	題雲峰寺	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0019	최치원	題雲峰寺	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0020	최치원	旅遊唐城 贈先王樂官	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0020	최치원	旅遊唐城 贈先王樂官	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0020	최치원	旅遊唐城 贈先王樂官	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0020	최치원	旅遊唐城 贈先王樂官	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0020	최치원	旅遊唐城 贈先王樂官	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0020	최치원	旅遊唐城 贈先王樂官	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0021	최치원	登潤州慈和寺上房	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0021	최치원	登潤州慈和寺上房	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0021	최치원	登潤州慈和寺上房	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0021	최치원	登潤州慈和寺上房	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0021	최치원	登潤州慈和寺上房	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0021	최치원	登潤州慈和寺上房	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0022	최치원	秋日 再經盱眙縣 寄李長官	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0022	최치원	秋日 再經盱眙縣 寄李長官	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0022	최치원	秋日 再經盱眙縣 寄李長官	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0022	최치원	秋日 再經盱眙縣 寄李長官	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0022	최치원	秋日 再經盱眙縣 寄李長官	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0022	최치원	秋日 再經盱眙縣 寄李長官	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0023	최치원	送吳進士歸江南	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0023	최치원	送吳進士歸江南	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0023	최치원	送吳進士歸江南	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0023	최치원	送吳進士歸江南	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0023	최치원	送吳進士歸江南	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0023	최치원	送吳進士歸江南	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0024	최치원	春曉偶書	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0024	최치원	春曉偶書	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0024	최치원	春曉偶書	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0024	최치원	春曉偶書	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0024	최치원	春曉偶書	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0024	최치원	春曉偶書	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0025	최치원	暮春卽事 和顧雲友使	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0025	최치원	暮春卽事 和顧雲友使	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0025	최치원	暮春卽事 和顧雲友使	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0025	최치원	暮春卽事 和顧雲友使	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0025	최치원	暮春卽事 和顧雲友使	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0025	최치원	暮春卽事 和顧雲友使	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0026	최치원	和張進士村居病中見寄	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0026	최치원	和張進士村居病中見寄	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0026	최치원	和張進士村居病中見寄	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0026	최치원	和張進士村居病中見寄	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0026	최치원	和張進士村居病中見寄	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0026	최치원	和張進士村居病中見寄	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0027	최치원	泛海	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0027	최치원	泛海	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0027	최치원	泛海	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0027	최치원	泛海	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0027	최치원	泛海	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0027	최치원	泛海	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0028	최치원	題輿地圖	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E5%AD%A4%E9%9B%B2%E9%9B%86/%E5%8D%B7%E4%B8%80	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-CHOE-W1-0028	최치원	題輿地圖	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0028	최치원	題輿地圖	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0028	최치원	題輿地圖	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0028	최치원	題輿地圖	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-CHOE-W1-0028	최치원	題輿地圖	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
