poemId	authorKo	titleKo	assetSlot	sourcePolicyId	url	collectionTitle	entryTitle
KHS-COLLECT-0009	허난설헌	봄비	sourceWork	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B4%84%EB%B9%84	조선여류한시선집	春雨
KHS-COLLECT-0009	허난설헌	봄비	legacyTranslation	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B4%84%EB%B9%84		
KHS-COLLECT-0009	허난설헌	봄비	originalText	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B4%84%EB%B9%84		
KHS-COLLECT-0010	허난설헌	치운 밤에	sourceWork	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EC%B9%98%EC%9A%B4_%EB%B0%A4%EC%97%90	조선여류한시선집	效崔國輔體 2
KHS-COLLECT-0010	허난설헌	치운 밤에	legacyTranslation	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EC%B9%98%EC%9A%B4_%EB%B0%A4%EC%97%90		
KHS-COLLECT-0010	허난설헌	치운 밤에	originalText	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EC%B9%98%EC%9A%B4_%EB%B0%A4%EC%97%90		
KHS-COLLECT-0011	허난설헌	이별이 잦아	sourceWork	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EC%9D%B4%EB%B3%84%EC%9D%B4_%EC%9E%A6%EC%95%84	조선여류한시선집	江南曲 4
KHS-COLLECT-0011	허난설헌	이별이 잦아	legacyTranslation	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EC%9D%B4%EB%B3%84%EC%9D%B4_%EC%9E%A6%EC%95%84		
KHS-COLLECT-0011	허난설헌	이별이 잦아	originalText	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EC%9D%B4%EB%B3%84%EC%9D%B4_%EC%9E%A6%EC%95%84		
KHS-COLLECT-0012	허난설헌	빈녀의 노래 1	sourceWork	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_1	조선여류한시선집	貧女吟 1
KHS-COLLECT-0012	허난설헌	빈녀의 노래 1	legacyTranslation	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_1		
KHS-COLLECT-0012	허난설헌	빈녀의 노래 1	originalText	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_1		
KHS-COLLECT-0013	허난설헌	빈녀의 노래 2	sourceWork	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_2	조선여류한시선집	貧女吟 2
KHS-COLLECT-0013	허난설헌	빈녀의 노래 2	legacyTranslation	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_2		
KHS-COLLECT-0013	허난설헌	빈녀의 노래 2	originalText	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_2		
KHS-COLLECT-0014	허난설헌	빈녀의 노래 3	sourceWork	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_3	조선여류한시선집	貧女吟 3
KHS-COLLECT-0014	허난설헌	빈녀의 노래 3	legacyTranslation	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_3		
KHS-COLLECT-0014	허난설헌	빈녀의 노래 3	originalText	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_3		
KHS-COLLECT-0015	허난설헌	빈녀의 노래 4	sourceWork	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_4	조선여류한시선집	貧女吟 4
KHS-COLLECT-0015	허난설헌	빈녀의 노래 4	legacyTranslation	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_4		
KHS-COLLECT-0015	허난설헌	빈녀의 노래 4	originalText	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_4		
