poemId	authorKo	titleKo	asset	exists	sourcePolicyId	sourceUrl	copyrightStatus	usageClass	publicDisplayAllowedNow	commercialAllowedNow	requiresPermissionForCommercial	mustReplaceBeforeCommercial	replacementPriority	attributionRequired	recordCommercialReady	blockingAssets	replacementRequired
KHS-COLLECT-0011	허난설헌	이별이 잦아	legacyTranslation	true	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EC%9D%B4%EB%B3%84%EC%9D%B4_%EC%9E%A6%EC%95%84	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-COLLECT-0011	허난설헌	이별이 잦아	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0011	허난설헌	이별이 잦아	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0011	허난설헌	이별이 잦아	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0011	허난설헌	이별이 잦아	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0012	허난설헌	빈녀의 노래 1	originalText	true	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_1	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-COLLECT-0012	허난설헌	빈녀의 노래 1	legacyTranslation	true	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_1	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-COLLECT-0012	허난설헌	빈녀의 노래 1	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0012	허난설헌	빈녀의 노래 1	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0012	허난설헌	빈녀의 노래 1	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0012	허난설헌	빈녀의 노래 1	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0013	허난설헌	빈녀의 노래 2	originalText	true	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_2	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-COLLECT-0013	허난설헌	빈녀의 노래 2	legacyTranslation	true	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_2	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-COLLECT-0013	허난설헌	빈녀의 노래 2	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0013	허난설헌	빈녀의 노래 2	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0013	허난설헌	빈녀의 노래 2	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0013	허난설헌	빈녀의 노래 2	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0014	허난설헌	빈녀의 노래 3	originalText	true	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_3	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-COLLECT-0014	허난설헌	빈녀의 노래 3	legacyTranslation	true	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_3	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-COLLECT-0014	허난설헌	빈녀의 노래 3	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0014	허난설헌	빈녀의 노래 3	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0014	허난설헌	빈녀의 노래 3	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0014	허난설헌	빈녀의 노래 3	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0015	허난설헌	빈녀의 노래 4	originalText	true	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_4	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-COLLECT-0015	허난설헌	빈녀의 노래 4	legacyTranslation	true	SRC-WIKISOURCE-TEXT	https://ko.wikisource.org/wiki/%EC%A1%B0%EC%84%A0%EC%97%AC%EB%A5%98%ED%95%9C%EC%8B%9C%EC%84%A0%EC%A7%91/%EB%B9%88%EB%85%80%EC%9D%98_%EB%85%B8%EB%9E%98_4	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-COLLECT-0015	허난설헌	빈녀의 노래 4	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0015	허난설헌	빈녀의 노래 4	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0015	허난설헌	빈녀의 노래 4	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-COLLECT-0015	허난설헌	빈녀의 노래 4	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
