poemId	authorKo	titleKo	asset	exists	sourcePolicyId	sourceUrl	copyrightStatus	usageClass	publicDisplayAllowedNow	commercialAllowedNow	requiresPermissionForCommercial	mustReplaceBeforeCommercial	replacementPriority	attributionRequired	recordCommercialReady	blockingAssets	replacementRequired
KHS-JEONG-W1-0001	정지상	送人	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E4%B9%9D	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0001	정지상	送人	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0001	정지상	送人	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0001	정지상	送人	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0001	정지상	送人	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0001	정지상	送人	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0002	정지상	長源亭	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%BA%8C	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0002	정지상	長源亭	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0002	정지상	長源亭	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0002	정지상	長源亭	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0002	정지상	長源亭	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0002	정지상	長源亭	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0003	정지상	春日	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%BA%8C	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0003	정지상	春日	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0003	정지상	春日	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0003	정지상	春日	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0003	정지상	春日	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0003	정지상	春日	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0004	정지상	分行驛。寄忠州刺史。	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%BA%8C	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0004	정지상	分行驛。寄忠州刺史。	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0004	정지상	分行驛。寄忠州刺史。	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0004	정지상	分行驛。寄忠州刺史。	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0004	정지상	分行驛。寄忠州刺史。	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0004	정지상	分行驛。寄忠州刺史。	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0005	정지상	題登高寺	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%BA%8C	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0005	정지상	題登高寺	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0005	정지상	題登高寺	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0005	정지상	題登高寺	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0005	정지상	題登高寺	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0005	정지상	題登高寺	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0006	정지상	開聖寺八尺房	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%BA%8C	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0006	정지상	開聖寺八尺房	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0006	정지상	開聖寺八尺房	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0006	정지상	開聖寺八尺房	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0006	정지상	開聖寺八尺房	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0006	정지상	開聖寺八尺房	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0007	정지상	題邊山蘇來寺	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%BA%8C	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0007	정지상	題邊山蘇來寺	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0007	정지상	題邊山蘇來寺	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0007	정지상	題邊山蘇來寺	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0007	정지상	題邊山蘇來寺	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0007	정지상	題邊山蘇來寺	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0008	정지상	西都	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%B9%9D	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0008	정지상	西都	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0008	정지상	西都	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0008	정지상	西都	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0008	정지상	西都	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0008	정지상	西都	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0009	정지상	送人	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%B9%9D	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0009	정지상	送人	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0009	정지상	送人	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0009	정지상	送人	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0009	정지상	送人	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0009	정지상	送人	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0010	정지상	醉後	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%B9%9D	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0010	정지상	醉後	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0010	정지상	醉後	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0010	정지상	醉後	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0010	정지상	醉後	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0010	정지상	醉後	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0011	정지상	長源亭	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%B9%9D	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0011	정지상	長源亭	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0011	정지상	長源亭	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0011	정지상	長源亭	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0011	정지상	長源亭	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0011	정지상	長源亭	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0012	정지상	團月驛	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%B9%9D	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0012	정지상	團月驛	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0012	정지상	團月驛	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0012	정지상	團月驛	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0012	정지상	團月驛	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0012	정지상	團月驛	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0013	정지상	新雪	originalText	true	SRC-WIKISOURCE-TEXT	https://zh.wikisource.org/wiki/%E6%9D%B1%E6%96%87%E9%81%B8/%E5%8D%B7%E5%8D%81%E4%B9%9D	licensed	commercial_allowed	true	true	false	false	low	true	true		
KHS-JEONG-W1-0013	정지상	新雪	legacyTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0013	정지상	新雪	legacyNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0013	정지상	新雪	ownedTranslation	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0013	정지상	新雪	ownedNotes	false			unknown	not_applicable	false	false	false	false	low	false	true		
KHS-JEONG-W1-0013	정지상	新雪	images	false			unknown	not_applicable	false	false	false	false	low	false	true		
